178 13
1 0.895879 0.203557 0.726457 0.520690 0.571429 0.644828 0.548523 0.241379 0.328076 0.316667 0.357724 0.740000 0.711138 
1 0.889371 0.193676 0.511211 0.551724 0.577640 0.489655 0.390295 0.160920 0.296530 0.245833 0.439024 0.590000 0.764741 
1 0.930586 0.229249 0.807175 0.634483 0.658385 0.679310 0.554852 0.275862 0.425868 0.291667 0.626016 0.800000 0.544372 
1 0.941432 0.185771 0.542601 0.517241 0.590062 0.575862 0.419831 0.149425 0.495268 0.308333 0.455285 0.863333 0.615843 
1 0.920463 0.150198 0.762332 0.741379 0.621118 0.696552 0.613924 0.183908 0.621451 0.391667 0.577236 0.570000 0.764741 
1 0.909617 0.181818 0.609865 0.624138 0.652174 0.648276 0.601266 0.103448 0.485804 0.491667 0.495935 0.626667 0.901727 
1 0.916847 0.215415 0.609865 0.558621 0.639752 0.496552 0.495781 0.333333 0.492114 0.236667 0.609756 0.623333 0.589041 
1 0.922632 0.156126 0.762332 0.637931 0.813665 0.679310 0.506329 0.425287 0.296530 0.366667 0.626016 0.666667 0.734961 
1 0.904555 0.209486 0.739910 0.620690 0.677019 0.472414 0.462025 0.183908 0.356467 0.266667 0.504065 0.623333 0.651578 
1 0.902386 0.211462 0.632287 0.672414 0.614907 0.593103 0.556962 0.149425 0.457413 0.341667 0.455285 0.823333 0.547350 
1 0.887925 0.177866 0.825112 0.500000 0.677019 0.558621 0.493671 0.241379 0.299685 0.300000 0.495935 0.593333 0.523526 
1 0.871294 0.179842 0.695067 0.586207 0.602484 0.506897 0.440928 0.183908 0.324921 0.270833 0.520325 0.503333 0.657534 
1 0.872740 0.150198 0.493273 0.500000 0.602484 0.489655 0.485232 0.172414 0.302839 0.225000 0.569106 0.563333 0.606909 
1 0.955893 0.642292 0.677130 0.420690 0.788820 0.696552 0.569620 0.080460 0.526814 0.341667 0.333333 0.843333 0.452055 
1 0.908171 0.191700 0.587444 0.524138 0.720497 0.748276 0.622363 0.241379 0.608833 0.427500 0.382114 0.793333 0.472901 
1 0.897325 0.612648 0.502242 0.613793 0.552795 0.506897 0.493671 0.160920 0.337539 0.273333 0.349594 0.666667 0.615843 
1 0.931309 0.227273 0.713004 0.482759 0.621118 0.782759 0.679325 0.045977 0.406940 0.369167 0.325203 0.853333 0.651578 
1 0.885033 0.640316 0.578475 0.568965 0.633540 0.572414 0.483122 0.218391 0.394322 0.280000 0.276423 0.666667 0.404407 
1 0.871294 0.203557 0.493273 0.551724 0.658385 0.696552 0.561181 0.172414 0.511041 0.336667 0.325203 0.783333 0.526504 
1 0.955170 0.652174 0.645740 0.617241 0.683230 0.644828 0.487342 0.195402 0.264984 0.353333 0.317073 0.776667 0.642644 
1 0.967462 0.563241 0.573991 0.517241 0.627329 0.782759 0.597046 0.160920 0.561514 0.325000 0.455285 0.813333 0.633711 
1 0.932755 0.185771 0.502242 0.517241 0.621118 0.731034 0.643460 0.091954 0.545741 0.425000 0.349594 0.776667 0.586063 
1 0.947216 0.252964 0.627803 0.613793 0.633540 0.610345 0.544304 0.218391 0.621451 0.433333 0.479675 0.583333 0.630733 
1 0.935647 0.195652 0.569507 0.565517 0.664596 0.655172 0.675106 0.218391 0.526814 0.658333 0.520325 0.700000 0.749851 
1 0.871294 0.195652 0.466368 0.393103 0.565217 0.600000 0.618143 0.045977 0.788644 0.516667 0.520325 0.636667 0.684336 
1 0.927693 0.179842 0.717489 0.558621 0.577640 0.506897 0.559072 0.103448 0.593060 0.383333 0.617886 0.790000 0.752829 
1 0.926970 0.199605 0.636771 0.448276 0.683230 1.000000 0.717300 0.218391 0.460568 0.504167 0.430894 0.753333 0.708160 
1 0.923355 0.229249 0.753363 0.555172 0.708075 0.696552 0.516878 0.298851 0.400631 0.441667 0.528455 0.643333 0.818344 
1 0.921186 0.183794 0.560538 0.531034 0.726708 0.558621 0.540084 0.091954 0.381703 0.404167 0.357724 0.733333 0.630733 
1 0.908171 0.195652 0.654709 0.672414 0.714286 0.682759 0.514768 0.080460 0.643533 0.437500 0.406504 0.676667 0.666468 
1 0.955893 0.189723 0.582960 0.527586 0.726708 0.765517 0.561181 0.149425 0.511041 0.448333 0.373984 0.770000 0.577129 
1 0.888648 0.243083 0.753363 0.544828 0.627329 0.696552 0.609705 0.206897 0.394322 0.416667 0.479675 0.613333 0.755807 
1 0.919740 0.136364 0.672646 0.541379 0.664596 0.834483 0.702532 0.068966 0.514196 0.483333 0.333333 0.623333 0.764741 
2 0.822126 0.039526 0.161435 0.331034 0.540373 0.344828 0.048523 0.172414 0.003155 0.079167 0.463415 0.273333 0.309113 
2 0.819234 0.071146 0.573991 0.517241 0.621118 0.368965 0.158228 0.574713 0.000000 0.189167 0.626016 0.223333 0.404407 
2 0.841649 0.122530 0.457399 0.544828 0.614907 0.358621 0.225738 0.459770 0.066246 0.395833 0.406504 0.196667 0.267421 
2 0.916124 0.100791 0.412556 0.586207 0.577640 0.386207 0.305907 0.218391 0.100946 0.233333 0.609756 0.486667 0.374628 
2 0.822126 0.077075 0.520179 0.620690 0.534162 0.868966 0.582278 0.068966 0.460568 0.287500 0.601626 0.623333 0.249553 
2 0.807665 0.140316 0.686099 0.620690 0.639752 0.313793 0.297468 0.367816 0.195584 0.162500 0.788618 0.410000 0.210840 
2 0.822126 0.092885 0.699552 0.589655 0.602484 0.496552 0.487342 0.275862 0.526814 0.300000 0.577236 0.433333 0.403216 
2 0.875633 0.053360 0.313901 0.482759 0.478261 0.689655 0.599156 0.149425 0.589905 0.358333 0.520325 0.726667 0.298392 
2 0.822126 0.084980 0.412556 0.641379 0.478261 0.389655 0.350211 0.160920 0.198738 0.306667 0.520325 0.826667 0.303157 
2 0.892263 0.039526 0.609865 0.551724 0.677019 0.534483 0.202532 0.482759 0.003155 0.180833 0.439024 0.310000 0.446099 
2 0.810557 0.088933 0.336323 0.544828 0.931677 0.300000 0.198312 0.011494 0.659306 0.154167 0.650406 0.690000 0.427040 
2 0.816341 0.171937 0.542601 0.668966 0.633540 0.041379 0.143460 0.275862 0.331230 0.170833 0.346341 0.273333 0.517570 
2 0.929863 0.152174 0.748879 0.827586 0.527950 0.679310 0.531646 0.091954 0.460568 0.198333 0.715447 0.720000 0.243597 
2 0.903109 0.181818 0.556054 0.793103 0.534162 0.310345 0.316456 0.160920 0.195584 0.228333 0.406504 0.593333 0.280524 
2 0.866956 0.183794 0.717489 1.000000 0.857143 0.800000 0.537975 0.091954 0.488959 0.195833 0.674797 0.833333 0.586063 
2 0.792480 0.069170 0.582960 0.689655 0.621118 0.827586 0.379747 0.000000 0.391167 0.184167 0.414634 0.710000 0.527099 
2 0.770788 0.225296 0.412556 0.517241 0.596273 0.217241 0.259494 0.241379 0.233439 0.233333 0.609756 0.380000 0.254318 
2 0.869848 0.031621 0.318386 0.517241 0.527950 0.334483 0.356540 0.126437 0.331230 0.300000 0.577236 0.493333 0.232877 
2 0.783803 0.424901 0.551570 0.586207 0.689441 0.255172 0.206751 0.344828 0.170347 0.137500 0.390244 0.506667 0.297201 
2 0.819234 0.049407 0.426009 0.475862 0.838509 0.317241 0.318565 0.252874 0.741325 0.200000 0.471545 0.436667 0.446099 
2 0.845987 0.618577 0.627803 0.758621 0.621118 0.637931 0.466245 0.344828 0.485804 0.130833 0.577236 0.710000 0.275164 
2 0.795372 0.035573 0.448430 0.620690 0.527950 0.496552 0.405063 0.195402 0.321767 0.125000 0.731707 0.706667 0.164979 
2 0.847433 0.211462 0.538117 0.613793 0.527950 0.420690 0.462025 0.149425 0.429022 0.241667 0.552845 0.713333 0.424658 
2 0.801157 0.077075 0.677130 0.793103 0.478261 0.351724 0.261603 0.310345 0.312303 0.100000 0.674797 0.573333 0.374628 
2 0.871294 0.616601 0.591928 0.741379 0.521739 0.231034 0.263713 0.551724 0.381703 0.316667 0.292683 0.336667 0.306135 
2 0.783803 0.029644 0.708520 0.586207 0.577640 0.420690 0.394515 0.103448 0.611987 0.170833 0.252033 0.693333 0.309113 
2 0.843818 0.047431 0.556054 0.586207 0.608696 0.420690 0.337553 0.195402 0.331230 0.135000 0.609756 0.720000 0.267421 
2 0.806941 0.171937 0.587444 0.751724 0.552795 0.275862 0.284810 0.344828 0.362776 0.120833 0.691057 0.420000 0.294223 
2 0.770065 0.183794 0.726457 0.862069 0.540373 0.324138 0.267933 0.310345 0.293375 0.133333 0.715447 0.736667 0.334127 
2 0.769342 0.260870 0.654709 0.710345 0.515528 0.334483 0.284810 0.402299 0.296530 0.150000 0.422764 0.583333 0.404407 
2 0.801157 0.116601 0.582960 0.779310 0.428571 0.420690 0.263713 0.333333 0.305994 0.061667 0.479675 0.736667 0.371650 
2 0.801157 0.215415 0.591928 0.603448 0.496894 0.213793 0.244726 0.448276 0.388013 0.116667 0.487805 0.423333 0.285289 
2 0.795372 0.152174 0.636771 0.724138 0.527950 0.162069 0.191983 0.425287 0.384858 0.216667 0.463415 0.550000 0.267421 
2 0.845264 0.156126 0.565022 0.679310 0.490683 0.137931 0.236287 0.517241 0.381703 0.170833 0.390244 0.353333 0.294223 
2 0.816341 0.413043 0.547085 0.586207 0.540373 0.506897 0.402954 0.137931 0.498423 0.095833 0.544715 0.766667 0.172126 
2 0.767896 0.247036 0.573991 0.586207 0.602484 0.703448 0.405063 0.045977 0.296530 0.187500 0.552845 0.653333 0.204884 
2 0.829356 0.154150 0.538117 0.620690 1.000000 0.524138 0.407173 0.218391 0.905363 0.133333 0.552845 0.543333 0.557475 
2 0.781634 0.272727 0.780269 0.706897 0.826087 0.213793 0.137131 0.011494 0.362776 0.125000 0.382114 0.420000 0.371650 
2 0.816341 0.132411 0.439462 0.517241 0.521739 0.541379 0.455696 0.183908 0.429022 0.158333 0.609756 0.580000 0.254318 
2 0.822126 0.065217 0.493273 0.603448 0.540373 0.875862 0.719409 0.126437 0.485804 0.291667 0.455285 0.590000 0.392496 
2 0.816341 0.480237 0.542601 0.586207 0.540373 0.644828 0.559072 0.367816 0.757098 0.108333 0.764228 0.610000 0.241215 
2 0.801157 0.264822 0.313901 0.568965 0.596273 0.431034 0.386076 0.149425 0.312303 0.191667 0.642276 0.653333 0.422275 
2 0.838756 0.118577 0.403587 0.603448 0.540373 0.162069 0.215190 0.183908 0.296530 0.120833 0.455285 0.590000 0.334127 
2 0.819957 0.337945 0.654709 0.689655 0.602484 0.544828 0.373418 0.241379 0.283912 0.150000 0.260163 0.793333 0.260274 
2 0.782357 0.193676 0.394619 0.637931 0.527950 0.524138 0.274262 0.275862 0.318612 0.088333 0.373984 0.480000 0.246575 
2 0.832249 0.195652 0.439462 0.672414 0.521739 0.420690 0.333333 0.218391 0.337539 0.161667 0.455285 0.856667 0.399643 
2 0.825741 0.357707 0.569507 0.724138 0.552795 0.241379 0.316456 0.609195 0.318612 0.141667 0.308943 0.766667 0.187016 
2 0.813449 0.195652 0.502242 0.620690 0.490683 0.231034 0.356540 0.275862 0.384858 0.200000 0.422764 0.723333 0.303157 
2 0.847433 0.199605 0.573991 0.741379 0.515528 0.137931 0.299578 0.402299 0.384858 0.191667 0.325203 0.473333 0.290054 
2 0.811280 0.108696 0.421525 0.620690 0.565217 0.475862 0.358650 0.298851 0.526814 0.141667 0.308943 0.673333 0.185229 
2 0.767173 0.120553 0.762332 0.655172 0.577640 0.606897 0.544304 0.183908 0.656151 0.137500 0.390244 0.753333 0.404407 
2 0.756327 0.592885 0.367713 0.637931 0.658385 0.758621 0.472574 0.126437 1.000000 0.158333 0.219512 0.603333 0.334127 
2 0.832972 0.333992 0.524664 0.689655 0.540373 0.541379 0.407173 0.149425 0.255521 0.083333 0.341463 0.593333 0.192972 
2 0.778019 0.383399 0.860987 0.655172 0.633540 0.265517 0.356540 0.540230 0.201893 0.233333 0.609756 0.500000 0.360929 
2 0.752711 0.000000 0.672646 0.689655 0.540373 0.517241 0.352321 0.333333 0.324921 0.173333 0.504065 0.436667 0.257892 
2 0.801157 0.128458 0.672646 0.741379 0.515528 0.544828 0.411392 0.344828 0.198738 0.158333 0.365854 0.730000 0.228708 
2 0.725235 0.152174 0.538117 0.706897 0.521739 0.510345 0.386076 0.448276 0.504732 0.075000 1.000000 0.623333 0.241811 
2 0.782357 0.144269 0.443946 0.682759 0.527950 0.344828 0.265823 0.195402 0.353312 0.079167 0.382114 0.776667 0.294223 
2 0.825741 0.171937 0.533632 0.741379 0.664596 0.351724 0.369198 0.241379 0.378549 0.088333 0.471545 0.653333 0.204884 
2 0.851048 0.531621 0.439462 0.517241 0.490683 0.224138 0.191983 0.344828 0.132492 0.200000 0.178862 0.373333 0.220965 
2 0.795372 0.531621 0.448430 0.620690 0.534162 0.351724 0.274262 0.275862 0.460568 0.023333 0.365854 0.683333 0.335319 
2 0.755604 0.328063 0.636771 0.655172 0.590062 0.662069 0.516878 0.218391 0.447950 0.187500 0.260163 0.796667 0.371650 
2 0.763557 0.258893 1.000000 0.948276 0.732919 0.758621 1.000000 0.390805 0.460568 0.416667 0.365854 0.896667 0.276355 
2 0.825741 0.729249 0.775785 0.879310 0.627329 0.420690 0.377637 0.344828 0.410095 0.090000 0.357724 0.706667 0.216796 
2 0.871294 1.000000 0.506727 0.706897 0.527950 0.565517 0.487342 0.195402 0.504732 0.133333 0.203252 0.700000 0.225730 
2 0.785973 0.705534 0.623318 0.689655 0.503106 0.648276 0.567511 0.091954 0.788644 0.150000 0.219512 0.880000 0.225730 
2 0.800434 0.280632 0.524664 0.689655 0.521739 0.558621 0.487342 0.275862 0.296530 0.146667 0.308943 0.760000 0.224538 
2 0.826464 0.156126 0.578475 0.706897 0.527950 0.606897 0.592827 0.298851 0.429022 0.245000 0.170732 0.613333 0.209053 
2 0.780188 0.274704 0.798206 0.948276 0.565217 0.396552 0.400844 0.517241 0.425868 0.166667 0.398374 0.480000 0.276951 
2 0.822126 0.175889 0.582960 0.810345 0.540373 0.427586 0.445148 0.310345 0.470032 0.093333 0.333333 0.593333 0.203097 
2 0.798265 0.703557 0.618834 0.724138 0.490683 0.386207 0.297468 0.333333 0.296530 0.133333 0.252033 0.523333 0.344848 
3 0.857556 0.120553 0.591928 0.586207 0.751553 0.182759 0.191983 0.091954 0.167192 0.258333 0.227642 0.096667 0.374628 
3 0.859002 0.444664 0.627803 0.655172 0.639752 0.110345 0.185654 0.126437 0.132492 0.366667 0.211382 0.140000 0.315068 
3 0.853941 0.310277 0.627803 0.793103 0.602484 0.058621 0.158228 0.160920 0.132492 0.391667 0.146341 0.120000 0.332936 
3 0.845987 0.555336 0.609865 0.706897 0.652174 0.248276 0.181435 0.045977 0.135647 0.333333 0.243902 0.096667 0.356760 
3 0.832249 0.098814 0.560538 0.568965 0.521739 0.351724 0.050633 0.540230 0.264984 0.370833 0.219512 0.170000 0.386540 
3 0.838756 0.339921 0.538117 0.603448 0.577640 0.220690 0.067511 0.574713 0.167192 0.508333 0.203252 0.193333 0.413341 
3 0.813449 0.786561 0.690583 0.689655 0.546584 0.137931 0.027426 0.459770 0.123028 0.237500 0.219512 0.090000 0.428231 
3 0.833695 0.942688 0.735426 0.827586 0.590062 0.279310 0.054852 0.574713 0.217666 0.333333 0.276423 0.230000 0.306135 
3 0.903109 0.563241 0.533632 0.637931 0.540373 0.220690 0.029536 0.517241 0.148265 0.391667 0.268293 0.273333 0.344848 
3 0.856110 0.438735 0.721973 0.793103 0.621118 0.462069 0.054852 0.459770 0.126183 0.326667 0.333333 0.383333 0.350804 
3 0.862618 0.409091 0.762332 0.689655 0.590062 0.193103 0.033755 0.459770 0.107256 0.300000 0.235772 0.436667 0.356760 
3 0.893709 0.359684 0.605381 0.655172 0.546584 0.144828 0.033755 0.275862 0.072555 0.383333 0.178862 0.490000 0.463967 
3 0.905278 0.480237 0.771300 0.775862 0.596273 0.196552 0.037975 0.425287 0.044164 0.279167 0.333333 0.353333 0.309113 
3 0.912509 0.832016 0.605381 0.655172 0.565217 0.351724 0.097046 0.390805 0.192429 0.283333 0.349594 0.350000 0.326980 
3 0.813449 0.620553 0.538117 0.603448 0.689441 0.137931 0.092827 0.183908 0.230284 0.600833 0.138211 0.333333 0.508636 
3 0.879248 0.559289 0.515695 0.689655 0.627329 0.179310 0.044304 0.344828 0.280757 0.250000 0.097561 0.226667 0.493746 
3 0.931309 0.849802 0.551570 0.655172 0.490683 0.000000 0.000000 0.310345 0.085174 0.325000 0.081301 0.110000 0.246575 
3 0.858279 0.764822 0.663677 0.706897 0.527950 0.248276 0.065401 0.390805 0.141956 0.554167 0.048781 0.286667 0.371650 
3 0.890817 0.494071 0.618834 0.706897 0.565217 0.327586 0.088608 0.367816 0.264984 0.618333 0.056911 0.206667 0.386540 
3 0.873464 0.624506 0.609865 0.706897 0.695652 0.148276 0.221519 0.241379 0.230284 0.700000 0.073171 0.110000 0.326980 
3 0.903832 0.470356 0.726457 0.793103 0.757764 0.144828 0.259494 0.103448 0.264984 0.633333 0.089431 0.100000 0.297201 
3 0.852495 0.381423 0.663677 0.724138 0.689441 0.172414 0.215190 0.126437 0.268139 0.816667 0.000000 0.156667 0.285289 
3 0.875633 0.229249 0.784753 0.844828 0.714286 0.420690 0.198312 0.149425 0.362776 0.508333 0.105691 0.110000 0.252531 
3 0.884309 0.505929 0.573991 0.603448 0.602484 0.282759 0.103376 0.551724 0.460568 0.793333 0.065041 0.170000 0.401429 
3 0.837310 0.108696 0.493273 0.655172 0.633540 0.172414 0.050633 0.459770 0.312303 0.550000 0.081301 0.183333 0.380584 
3 0.879971 0.879447 0.591928 0.724138 0.571429 0.262069 0.061181 0.551724 0.359621 0.575000 0.097561 0.160000 0.431209 
3 0.928416 0.667984 0.618834 0.637931 0.546584 0.282759 0.103376 0.402299 0.362776 0.667500 0.073171 0.213333 0.285289 
3 0.827910 0.452569 0.735426 0.896552 0.596273 0.317241 0.050633 0.574713 0.230284 0.541667 0.154472 0.243333 0.523526 
3 0.964570 0.185771 0.762332 0.827586 0.602484 0.627586 0.204641 0.459770 0.722398 1.000000 0.073171 0.320000 0.392496 
3 0.902386 0.183794 0.735426 0.741379 0.546584 0.558621 0.160338 0.448276 0.593060 0.895833 0.073171 0.260000 0.368672 
3 0.821403 0.610672 0.618834 0.689655 0.540373 0.455172 0.122363 0.425287 0.198738 0.554167 0.065041 0.193333 0.309113 
3 0.917570 0.498024 0.690583 0.655172 0.658385 0.293103 0.046414 0.425287 0.123028 0.406667 0.390244 0.273333 0.404407 
3 0.856833 0.500000 0.708520 0.724138 0.652174 0.231034 0.054852 0.540230 0.173502 0.381667 0.317073 0.370000 0.338892 
3 0.864787 0.535573 0.605381 0.603448 0.652174 0.141379 0.075949 0.310345 0.167192 0.356667 0.162602 0.250000 0.401429 
3 0.924078 0.399209 0.582960 0.724138 0.552795 0.127586 0.071730 0.321839 0.195584 0.715000 0.178862 0.226667 0.365694 
3 0.920463 0.715415 0.565022 0.741379 0.540373 0.103448 0.027426 0.448276 0.233439 0.468333 0.243902 0.250000 0.309113 
3 0.900217 0.584980 0.717489 0.758621 0.683230 0.248276 0.122363 0.344828 0.331230 0.806667 0.300813 0.186667 0.413341 
3 0.854664 0.519763 0.582960 0.637931 0.540373 0.172414 0.067511 0.310345 0.176656 0.771667 0.195122 0.250000 0.407385 
3 0.909617 0.363636 0.757848 0.810345 0.645963 0.196552 0.105485 0.298851 0.356467 0.638333 0.211382 0.266667 0.446099 
3 0.896602 0.762846 0.834081 0.827586 0.689441 0.344828 0.130802 0.160920 0.220820 0.625000 0.154472 0.306667 0.374628 
3 0.809834 0.452569 0.591928 0.620690 0.590062 0.093103 0.031646 0.310345 0.100946 0.375000 0.146341 0.276667 0.303157 
3 0.851048 0.326087 0.573991 0.637931 0.527950 0.141379 0.035865 0.402299 0.072555 0.741667 0.073171 0.210000 0.279333 
3 0.951555 0.349802 0.663677 0.655172 0.559006 0.241379 0.075949 0.356322 0.261830 0.725000 0.113821 0.236667 0.392496 
3 0.919017 0.970356 0.650224 0.672414 0.583851 0.241379 0.056962 0.448276 0.205047 0.558333 0.130081 0.246667 0.440143 
3 0.896602 0.626482 0.663677 0.758621 0.627329 0.282759 0.086498 0.344828 0.315457 0.525000 0.178862 0.186667 0.446099 
3 0.887202 0.699605 0.565022 0.655172 0.739130 0.210345 0.073840 0.344828 0.296530 0.766667 0.089431 0.186667 0.496724 
3 0.879971 0.365613 0.614350 0.655172 0.739130 0.231034 0.071730 0.459770 0.331230 0.691667 0.097561 0.206667 0.499702 
3 0.949385 0.664032 0.780269 0.810345 0.590062 0.368965 0.088608 0.494253 0.296530 0.683333 0.105691 0.200000 0.332936 
