4805 7
4 634.83 582.13 605.42 640.71 711.05 676.44 45
4 634.75 601.1 600.04 618.49 719.39 701.11 36
4 634.72 597.17 602.77 623.66 715.3 684 20
4 634.7 605.69 591.96 628.84 712.3 624.35 23
4 634.64 620.94 584.03 607.28 726.33 750.91 11
4 634.61 600.99 595.44 620.34 721.68 671.2 25
4 634.58 610.21 579.22 619.68 729.19 738.46 13
5 634.27 599.23 601.6 619.77 716.5 646.03 126
4 634.2 604.56 606.74 618.54 706.98 728.29 41
5 634.12 604.16 597.09 619.25 715.96 687.14 98
2 634.07 612.56 590.9 618.22 714.61 674.37 213
2 633.95 600.42 606.18 624.72 704.48 697.76 116
4 633.82 601.12 598.63 626.31 709.23 704.44 18
4 633.64 619.23 594.67 604.62 716.02 650.41 159
4 633.49 611.1 585.61 611.41 725.85 622.43 74
4 633.42 608.07 596.24 616.84 712.55 643.33 30
4 633.24 594.07 608.03 623.6 707.27 716 20
4 633.13 615.98 591.61 615.14 709.79 683.97 116
4 633.09 615.48 571.41 617.52 727.94 608.33 12
4 633.07 597.29 595.48 612.11 727.41 610.77 26
4 632.92 599.05 592.4 628.57 711.68 692.14 28
4 632.92 617.57 591.24 593.21 729.68 700 19
4 632.88 597.21 588.96 618.63 726.71 594.44 18
4 632.77 608.15 589.24 615.13 718.56 670 46
4 632.75 602.96 600.86 623.39 703.78 716.56 64
4 632.75 594.94 601.3 627.04 707.74 701.9 21
4 632.72 597.74 608.73 623.49 700.91 730.43 23
4 632.67 606.57 598.82 620.12 705.15 643.65 197
2 632.59 611.53 601.53 619.23 698.06 687.69 26
4 632.52 604.82 585.9 614.43 724.95 634.17 24
2 632.48 614.34 601.94 618.58 695.08 657.78 90
4 632.21 602.05 602.14 607.91 716.74 657.06 34
4 632.04 608.42 583.85 614.48 721.4 666.42 53
4 631.92 594.33 586.75 615.93 730.67 781.67 12
4 51 631.89 611.77 585.66 623.48 706.64 637.27
4 631.81 601.41 587.24 615.47 723.12 586.67 72
3 631.72 615.38 594.13 615.35 702.04 677.25 51
5 631.7 579.44 594.51 632.78 720.09 570.91 33
4 631.66 612.15 593.29 613.42 707.77 687.82 179
4 631.53 612.08 577.93 611.47 724.66 663.33 18
1 631.48 592.24 580.86 604.77 748.04 684 85
2 631.35 600.51 602.16 623.76 698.98 712.54 193
4 631.22 594.93 610.1 633.41 686.44 696.97 33
4 631.21 598.74 593.01 615.31 717.81 659.24 79
4 631.12 608.42 590.88 607.85 717.31 641.43 14
4 631.02 602.63 591.42 614.02 716.01 697.09 55
4 630.6 600.37 597.65 619.99 704.37 645.23 183
4 630.6 604.04 591.55 603.07 723.72 703.13 64
4 630.55 593.71 600.8 605.06 722.6 674.55 22
2 630.41 614.47 591.4 610.7 705.08 669.52 168
4 630.24 600.6 589.85 618.73 711.8 650.59 51
4 630.22 587.18 606.27 611.49 715.95 752.22 18
4 630.18 622.75 578 626.57 693.4 653.33 15
4 630.09 617.56 604.91 624.49 673.4 572 10
4 629.9 611.39 579.38 619.68 709.16 643.91 52
5 629.84 600.1 587.41 622.28 709.6 705 24
4 629.74 598.3 593.42 618.51 708.73 694.02 87
4 629.72 605.2 593.03 617.71 702.93 684.91 53
4 629.5 604.55 589.51 607.02 716.93 627.88 33
4 629.42 587.88 595.36 611.89 722.53 688.42 19
4 629.37 598.89 591.44 608.4 718.76 661.9 168
5 629.36 609.18 593.8 618.17 696.29 669.09 88
1 629.31 613.89 590.15 616.12 697.1 752.38 21
4 629.15 602.22 584.28 605.73 724.38 690.15 65
3 629.11 613.03 594.14 629.05 680.2 766 10
5 628.99 597.48 592.98 617.34 708.15 620.72 471
2 628.95 610.19 602.31 616.64 686.65 671.2 25
4 628.81 599.9 586.14 614.84 714.35 656.8 25
4 628.7 588.39 590.51 608.51 727.39 656.47 17
4 628.69 603.58 570.25 607.57 733.36 658.18 11
5 628.45 599.72 588.52 616.17 709.39 676.06 329
4 628.43 599.57 585.46 608.71 719.99 662.5 32
2 628.06 613.82 588.07 606.94 703.42 676.91 220
4 628.02 591.22 593.68 612.57 714.62 673.94 109
4 627.93 596.87 583.55 609.42 721.89 642.35 51
4 627.87 605.9 582.24 618.17 705.19 668.18 66
3 627.82 606.82 584.9 606.62 712.95 708.96 96
4 627.78 605.06 583.62 616.57 705.88 673.91 23
4 627.67 591.8 592.53 618.04 708.3 693.68 174
5 627.65 609.88 571.25 603.83 725.63 671 40
4 627.55 592.34 599.77 577.18 740.91 690.77 13
4 627.49 595.84 597.34 617.1 699.65 697.85 149
5 627.36 592.15 579.44 611.51 726.36 675.41 122
2 627.29 590.21 603.45 619.27 696.24 742.35 85
4 627.27 600.51 579.61 616.78 712.16 664.19 43
4 627.24 605.45 577.66 609.93 715.91 660.95 42
5 627.13 596.48 589.21 620.21 702.61 667 20
5 627.09 576.47 586.27 619.52 726.11 653.33 15
2 627.02 586.46 586.4 614.83 720.37 689.86 181
2 627 602.12 590.49 603.52 711.87 683.69 233
4 626.99 595.35 591.66 611.49 709.44 635.79 285
2 626.88 609.65 584.52 610.74 702.6 716 20
5 626.85 590.21 582.46 619.57 715.18 541.82 99
4 626.81 592.33 583.92 615.45 715.53 644.08 49
5 626.76 610.37 587.21 609.58 699.89 674.35 108
4 626.7 598.77 578.38 596.48 733.18 669.23 13
4 626.7 604.86 573.97 613.23 714.75 655.75 80
4 626.68 596.73 579.59 615.1 715.29 652.25 80
4 626.58 597.51 586.28 611.2 711.34 635.56 18
4 626.44 612.05 584.08 630.64 679 721.82 11
5 626.41 603.43 575.03 612.85 714.34 644.76 84
4 626.24 595.72 584 622.03 703.21 661.71 70
4 626.21 588.61 586.01 615.35 714.86 665.8 100
2 626.03 585.14 592.13 618 708.86 677.68 207
4 626.01 585.55 598.13 627.84 692.52 626.06 33
2 625.72 598.09 608.23 614.48 682.07 707.2 100
4 625.63 587.38 592.38 625.55 697.22 672.31 13
4 625.61 594.62 575.95 614.96 716.91 622.14 28
4 21 625.6 600.84 593.09 598.73 709.75 695.48
4 625.6 606.39 578.97 604.2 712.83 675.65 69
2 625.57 615.28 587.85 605.34 693.81 681.47 109
4 625.57 598.4 577.41 614.13 712.34 699.08 109
2 625.54 601.03 581.87 599.41 719.85 667.93 162
4 625.54 597.06 582.49 610.75 711.85 628.73 55
4 625.48 588.38 589.32 623.68 700.55 679.16 95
4 625.47 599.66 583.04 606 713.19 666.05 76
2 625.42 603.85 581.91 612.64 703.27 680.83 222
4 625.38 586.44 587.25 630.59 697.22 641.74 46
5 625.33 573.97 579.35 615.82 732.16 650 14
4 625.18 583.87 593.42 622.68 700.76 692.94 34
4 625.15 602.98 576.31 606.15 715.15 685.22 92
4 625.13 587.73 588.47 610.9 713.42 655.63 32
4 625.08 591.38 586.16 615.97 706.8 711.43 42
4 625.06 589.12 587.4 630.4 693.31 636.5 40
4 625.04 598.58 588.06 610.7 702.84 674.23 208
4 624.94 605.64 586.32 601.38 706.42 623.03 66
4 624.94 621.4 600.54 617.08 660.73 692.86 14
4 624.86 596.1 603.32 627.29 672.74 721.67 12
4 624.7 596.79 588.29 620.39 693.34 675.24 21
4 624.67 600.9 592.49 606.92 698.36 695.79 342
4 624.58 598.72 578.23 590.58 730.79 659 20
4 624.52 605.04 578.44 606.01 708.6 676.19 42
4 624.45 600.19 585.49 617.76 694.37 685.38 93
4 624.42 593.86 598.6 609.48 695.75 703.3 91
4 624.41 593.61 584.34 619.49 700.21 654.74 114
4 624.32 593.32 574.98 613.08 715.9 643.33 66
5 624.27 587.08 588.06 618.75 703.19 677.5 32
1 624.18 597.15 594.03 609.08 696.48 684.93 223
5 624.12 583.7 568.54 605.72 738.53 641.43 14
4 624.1 596.88 568.4 611.84 719.27 708.18 22
4 624.03 589.13 594.61 619.58 692.79 590 30
4 623.98 610.74 560.07 591.87 733.26 660 26
4 623.92 598.23 582.33 607.77 707.36 659.67 60
4 623.92 591.33 579.37 604.1 720.87 672.43 37
4 623.89 600.65 577.18 588.67 729.07 625 20
4 623.73 606.18 573.53 615.9 699.31 698.33 36
4 623.72 579.36 593.29 615.39 706.85 638 10
4 623.7 580.65 577.97 605.7 730.48 633.79 33
4 623.54 588.58 582.43 601.42 721.73 625.26 19
5 623.54 595.87 579.67 612.18 706.46 649.77 129
4 623.53 587.13 593.64 616.73 696.64 705 28
5 623.52 592.97 580.19 605.97 714.94 618.17 175
4 623.4 589.4 586.61 625.65 691.93 684.38 32
4 623.34 601.94 575.65 597.81 717.95 596.08 51
4 623.29 585.59 597.06 615.23 695.28 736.67 18
4 623.09 596.03 582.23 610.23 703.89 700 30
4 623.04 587.64 591.79 608.76 703.97 703.77 53
4 623.03 590.76 579.6 627.34 694.42 601.6 25
4 622.97 571.43 580.77 606.73 732.94 677.14 21
4 622.81 597 585.38 611.32 697.52 664.71 17
4 622.56 579.59 579.25 607.27 724.14 574.29 91
5 622.56 575.05 578.22 616 720.97 656.6 147
2 622.35 602.29 595.08 609.37 682.67 692.15 79
4 622.33 602.55 581.34 617.01 688.42 691.43 28
4 622.13 589.66 581.89 609.89 707.08 690.62 130
4 622.13 598.58 566.35 601.68 721.93 611.18 34
4 622.1 588.66 583.44 615.49 700.81 660 14
4 622.02 588.94 575.6 618.21 705.34 661.74 23
4 621.94 587.42 582.5 617.74 700.12 657.95 39
2 621.92 604.47 600.02 595.17 688.01 664.32 154
4 621.91 592.09 571.7 616.23 707.61 692.22 18
4 621.86 586.63 571.71 611.45 717.64 666.4 25
4 621.56 585.35 576.85 607.08 716.95 709.23 26
4 621.53 580.29 591.94 609.79 704.09 700.56 36
4 621.48 586.95 586.63 608.21 704.12 646.67 15
5 621.48 586.13 577.22 615.91 706.65 628.91 202
4 621.47 589.41 577.04 606.66 712.79 635.71 14
5 621.43 582.28 576.77 621.63 705.06 473.62 47
4 621.4 589.21 594.43 618.96 683 630.53 19
4 621.29 578.89 570.83 619.79 715.64 640 21
4 621.24 593.28 586.8 607.57 697.33 668.64 236
4 621.23 602.25 584.69 604.79 693.2 647.62 21
4 621.21 592.29 575.28 594.24 723.04 580.57 35
4 621.2 588.42 586.97 606.96 702.45 721.82 33
4 621.19 577.88 582.34 605.14 719.41 704.62 13
4 621.15 587.85 585.82 616.78 694.14 675.67 97
4 621.1 600.88 576.22 620.33 686.97 633.91 23
2 620.89 591.08 590.67 611.38 690.41 695 128
4 620.89 594.1 577.48 606.69 705.31 659.64 55
2 620.83 615.47 571.01 603.41 693.44 656.08 51
4 620.83 608.98 584.1 621.31 668.91 731.43 21
4 620.67 600.41 579.05 609.83 693.39 653.71 35
3 620.67 587.81 585.9 587.63 721.36 710 12
3 620.66 591.82 589.74 604.42 696.68 690.9 233
5 620.63 589.83 588.08 607.38 697.25 659.62 52
2 620.43 598.63 595.28 610 677.8 695.3 149
4 620.41 596.4 571.05 606.5 707.68 672.31 13
4 620.23 588.34 587.96 621.32 683.3 693.33 30
4 620.22 592.8 580.77 623.34 683.96 724 10
5 620.22 591 573.21 611.53 705.13 636.14 57
4 620.17 592.72 561.23 609.92 716.8 638.62 29
4 620.14 574.08 582.32 611.76 712.39 641.08 37
3 620.09 602.64 574.5 600.33 702.9 695.22 46
4 620.09 588.59 573.75 613.34 704.69 682.67 15
5 620.01 592.14 574.87 611.62 701.4 645 20
4 619.96 602.03 576.13 605.21 696.47 684.84 91
4 619.92 586.67 601.83 605.65 685.54 693.91 23
2 619.89 591.08 597.46 619.98 671.02 666 10
4 619.88 587.66 593.04 605.53 693.28 678.6 57
5 619.86 586.83 589.67 615.31 687.66 705 12
4 619.86 577.14 586.25 609.61 706.42 707.42 97
4 619.83 592.84 575.35 600.92 710.21 650.32 31
4 619.83 582.11 568.29 609.01 719.89 602.67 30
4 619.82 584.54 583.6 610.73 700.43 630.97 31
4 619.82 587.9 583.89 613.92 693.58 649.5 101
2 619.81 601.8 584.8 608.54 684.09 732.27 88
3 619.8 600.91 591.99 600.98 685.31 673.14 70
4 619.59 585.7 587.33 612.53 692.79 650.59 34
3 619.46 596.32 581.67 614.83 685.03 722.05 39
2 619.43 591.41 579.13 617.86 689.32 646 20
4 619.41 594.31 576.81 605.12 701.41 679.19 74
4 619.4 585.78 573.49 614.44 703.88 667.5 32
2 619.36 594.38 580.83 606.64 695.59 660 35
2 619.32 602.48 581.92 598.4 694.48 683.26 86
1 619.3 589.18 587.03 617.56 683.44 649.24 158
4 619.28 586.41 574.19 611.09 705.43 610.48 21
4 619.23 591.61 581.4 594.01 709.9 630 22
4 619.06 594.29 576.6 616.83 688.51 668 15
5 618.95 586.09 579.35 612.96 697.39 677.78 18
4 618.95 588.68 583.54 617.25 686.33 740 24
4 618.92 590.97 556.11 618.11 710.48 607.14 14
4 618.86 592.13 579.16 620.57 683.56 664.29 14
4 618.85 601.95 563.02 609.64 700.8 668.46 26
4 618.8 586.37 581.63 602.43 704.77 676.67 12
4 618.8 595.08 584.75 594.98 700.38 670 60
4 618.73 561.95 573.3 625.97 713.68 530 12
4 618.73 577.03 590.32 620.98 686.6 718.72 78
4 618.72 601.8 586.67 607.48 678.93 653.08 26
4 618.71 588.67 587.33 598.29 700.57 653.16 38
3 618.61 596.68 588.51 607.26 682.01 710.63 256
4 618.56 603.26 582.42 610.09 678.49 675 24
2 618.51 582.5 585.05 610.16 696.31 661.14 281
2 618.46 590.86 589.77 606.96 686.28 690.31 128
4 618.41 587.4 590.1 611.93 684.19 649.51 61
5 618.4 586.6 572.18 612.9 701.9 633 40
4 618.39 596.63 573.31 604.75 698.87 711.58 19
4 618.39 590.4 560.03 614.66 708.49 676.25 16
5 618.37 598.7 577.63 596.75 700.41 654.29 42
4 618.33 595.12 578.47 608.27 691.48 685.11 47
4 618.31 589.72 576.43 597.06 710.03 681.74 23
5 618.27 595.7 581.72 602.87 692.77 649.63 27
4 618.2 579.79 573.06 602.77 717.15 693.33 33
4 618.18 584.83 586.31 624.03 677.56 634.4 25
3 618.14 595.26 595.64 603.36 678.3 700 71
4 618.1 583.79 582.57 600.87 705.19 645.83 24
4 618.08 575.76 589.78 614.03 692.75 675 20
4 617.87 585.77 582.28 619.84 683.59 666.67 48
2 617.85 602.86 600.37 623.1 645.08 674 10
4 617.79 597.59 567.11 601.4 705.06 662.47 83
1 617.79 602.17 593.58 600.27 675.14 713.84 211
4 617.79 582 583.53 622.23 683.4 746.67 12
5 617.77 588.95 571.72 606.83 703.56 690 34
4 617.76 583.25 594.13 620.4 673.24 660.56 36
2 617.75 599.46 589.05 606.65 675.83 610.26 39
4 617.73 586.9 578.47 624.91 680.62 707.5 32
4 617.62 587.95 584.37 608.28 689.89 596.52 23
4 617.57 592.74 579.32 603.79 694.41 695.73 82
4 617.55 582.78 562.89 613.22 711.33 727.37 19
4 617.53 581.61 583.96 602.82 701.74 677.65 34
1 617.46 588.08 580.12 608.44 693.19 678.97 39
4 617.41 584 588.74 611.8 685.11 690 24
4 617.39 594.23 571.19 602.98 701.16 599.29 77
4 617.37 593.65 582.08 602.45 691.29 681.67 36
5 617.36 598.99 572.97 606.05 691.43 638.54 810
4 617.34 583.97 583.64 609.45 692.3 683.48 276
4 617.18 573.35 585.48 609.03 700.85 624.62 13
4 617.12 587.06 583.92 608.63 688.87 695.98 46
4 617.1 574.69 570.84 618.84 704.04 675.89 45
4 617.09 604.12 576.31 600.57 687.35 684.76 21
1 617.09 585.95 580.76 614.29 687.37 680 27
4 617 575.06 588.32 609.51 695.11 685.83 24
4 616.98 590.13 577.89 608.08 691.82 635.24 42
4 616.97 577.37 583.69 599.44 707.37 672.86 14
4 616.94 576.36 570.42 611.41 709.58 676.47 17
4 616.94 587.99 575.77 598.14 705.87 701.25 16
4 616.92 569.65 579.98 610.6 707.44 647.44 43
4 616.74 579.51 582.98 610.32 694.17 683.92 51
4 616.59 587.61 566.66 611.2 700.87 644 45
4 616.56 588.54 575.91 604.21 697.56 618.57 28
2 616.55 590.37 578.71 602.01 695.1 678.29 35
5 616.48 591.86 587.55 607.34 679.17 675.95 137
4 616.46 595.15 585.55 597.09 688.06 663.75 32
2 616.44 578.33 590.67 613.49 683.27 674.74 19
5 616.43 567.6 570.25 603.43 724.45 695.45 22
4 616.32 589.59 567.91 612.19 695.61 652.98 57
4 616.26 594.2 576.39 602.72 691.72 684.62 13
4 616.21 598.52 571.07 613.06 682.2 646.67 63
4 616.17 588.26 579 610.64 686.77 691.19 59
2 616.16 586.69 577.85 603.53 696.58 727.38 160
4 616.12 579.12 582.86 605.72 696.76 671.4 93
4 616.06 588.56 564.97 604.05 706.64 628.15 54
4 616.01 588.17 591.16 616.06 668.63 678.57 14
4 616 601.48 579.28 607.1 676.13 659.07 43
2 615.91 590.23 577.79 604.81 690.81 621.67 36
4 615.87 594.92 570.24 599.38 698.92 643.64 33
2 615.85 592.46 583.73 600.45 686.77 658.51 390
